,ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
14071,33638981,6.0,54.0,53.0,F,M,Midlands,Midlands,Gold,6000.0,2.0,0,0
14072,33641680,3.0,29.0,23.0,C,F,Midlands,Wales & West,Tin,0.01,5.0,0,0
14073,33641974,7.0,46.0,11.0,B,F,Midlands,Wales & West,Gold,6053.35,5.0,1,1
14074,33643241,15.0,58.0,9.0,B,F,South East,London,Tin,0.01,6.0,1,2
14075,33643446,15.0,38.0,37.0,E,F,Midlands,Midlands,Silver,19.39,10.0,1,1
14076,33644663,8.0,46.0,27.0,D,F,South East,London,Tin,0.01,5.0,0,0
14077,33645724,9.0,74.0,24.0,C,F,South East,London,Platinum,25884.25,8.0,0,0
14078,33646755,5.0,60.0,10.0,B,,North,Yorkshire,Gold,15000.0,4.0,0,0
14079,33647468,5.0,76.0,18.0,C,M,South East,S & S East,Silver,1500.0,11.0,0,0
14080,33647760,6.0,45.0,27.0,D,F,South East,S & S East,Tin,0.01,5.0,0,0
14081,33648294,7.0,33.0,53.0,F,F,South East,London,Tin,0.01,4.0,0,0
14082,33649614,8.0,46.0,28.0,D,M,South East,London,Gold,6000.0,2.0,0,0
14083,33650779,7.0,39.0,19.0,C,,Midlands,Midlands,Silver,720.0,1.0,0,0
14084,33652500,13.0,36.0,54.0,F,F,Midlands,East,Silver,3500.0,1.0,1,1
14085,33654049,9.0,27.0,27.0,,F,South West,S West,Silver,600.0,4.0,1,1
14086,33657242,8.0,60.0,27.0,,M,South West,S West,Tin,0.01,5.0,0,0
14087,33658257,5.0,66.0,4.0,A,F,South East,London,Silver,5000.0,9.0,0,0
14088,33660197,6.0,76.0,35.0,D,U,Midlands,East,Gold,9200.0,6.0,0,0
14089,33660243,5.0,34.0,38.0,E,U,South East,London,Silver,0.02,5.0,0,0
14090,33660774,9.0,54.0,28.0,D,F,North,N West,Gold,5250.4,4.0,1,1
14091,33662920,12.0,41.0,34.0,D,F,South East,London,Tin,0.01,5.0,1,1
14092,33664214,8.0,46.0,28.0,D,F,South East,S & S East,Tin,0.01,9.0,0,0
14093,33666020,3.0,54.0,53.0,F,F,South East,London,Silver,4000.0,1.0,0,0
14094,33668112,9.0,61.0,38.0,E,F,South East,London,Gold,12000.0,8.0,1,1
14095,33669380,8.0,38.0,27.0,D,F,South East,London,Tin,0.01,8.0,0,0
14096,33670028,14.0,77.0,23.0,C,U,Midlands,Midlands,Gold,8000.0,4.0,0,0
14097,33670281,7.0,34.0,52.0,F,F,South East,London,Tin,0.01,5.0,1,1
14098,33671520,6.0,33.0,37.0,E,,Midlands,East,Tin,0.01,4.0,0,0
14099,33674660,9.0,55.0,12.0,B,F,South East,London,Silver,1150.0,8.0,1,1
14100,33675399,15.0,64.0,2.0,A,M,Midlands,Midlands,Silver,4000.01,8.0,0,0
14101,33678029,7.0,59.0,52.0,F,F,Midlands,Wales & West,Gold,6000.0,1.0,1,1
14102,33679068,12.0,49.0,14.0,B,,Scottish,Border,Silver,2000.0,1.0,0,0
14103,33679181,7.0,75.0,5.0,B,F,Midlands,Midlands,Gold,6000.0,1.0,0,0
14104,33679270,7.0,61.0,16.0,C,F,Midlands,Midlands,Gold,6000.0,2.0,0,0
14105,33679351,9.0,57.0,23.0,C,F,Midlands,East,Silver,25.0,2.0,0,0
14106,33680546,4.0,51.0,32.0,D,U,Midlands,Midlands,Tin,0.01,7.0,0,0
14107,33681097,10.0,30.0,9.0,B,F,South East,London,Platinum,66202.36,7.0,1,1
14108,33681178,3.0,57.0,52.0,F,F,Scottish,Border,Tin,0.01,5.0,0,0
14109,33682220,9.0,54.0,22.0,C,M,South East,London,Silver,5000.0,5.0,0,0
14110,33685777,9.0,33.0,51.0,F,M,Midlands,Wales & West,Tin,0.01,5.0,0,0
14111,33687079,7.0,35.0,22.0,C,M,South East,London,Gold,6053.36,7.0,1,1
14112,33688016,11.0,53.0,17.0,C,M,North,N West,Silver,800.0,9.0,0,0
14113,33689993,4.0,68.0,24.0,C,F,South East,S & S East,Silver,5000.0,2.0,0,0
14114,33694199,5.0,74.0,41.0,E,F,Scottish,C Scotland,Gold,7105.32,8.0,0,0
14115,33694741,10.0,51.0,30.0,D,M,South East,S & S East,Tin,0.01,5.0,0,0
14116,33695586,5.0,72.0,46.0,F,F,Midlands,Wales & West,Gold,18000.0,3.0,1,1
14117,33695810,7.0,58.0,12.0,B,F,South East,London,Gold,16000.0,3.0,0,0
14118,33696493,9.0,59.0,10.0,B,U,South East,London,Tin,0.01,8.0,0,0
14119,33697236,3.0,71.0,12.0,B,M,North,N East,Gold,6000.0,2.0,0,0
14120,33697406,5.0,42.0,17.0,C,F,Scottish,C Scotland,Gold,13298.93,9.0,0,0
14121,33698356,6.0,61.0,28.0,D,F,North,Yorkshire,Gold,12000.0,8.0,0,0
14122,33699360,6.0,74.0,37.0,E,F,North,Yorkshire,Gold,6143.47,2.0,0,0
14123,33699700,7.0,45.0,10.0,B,U,North,Yorkshire,Tin,0.01,6.0,0,0
14124,33700237,7.0,63.0,29.0,D,F,South East,London,Gold,5936.04,5.0,0,0
14125,33704240,9.0,57.0,27.0,D,F,South East,London,Silver,3000.0,6.0,0,0
14126,33707177,14.0,70.0,25.0,C,F,South East,S & S East,Silver,4438.16,5.0,0,0
14127,33709170,27.0,38.0,51.0,F,F,North,N West,Tin,0.01,4.0,1,3
14128,33709331,14.0,67.0,44.0,E,M,South East,London,Tin,0.01,9.0,1,1
14129,33709951,2.0,44.0,34.0,D,,Midlands,Midlands,Silver,600.0,10.0,0,0
14130,33710100,12.0,52.0,52.0,F,F,South West,S West,Gold,6000.0,3.0,1,1
14131,33710712,17.0,54.0,23.0,C,M,Scottish,N Scot,Tin,0.01,4.0,0,0
14132,33711689,13.0,47.0,22.0,C,F,South East,London,Silver,30.0,5.0,1,1
14133,33712839,7.0,54.0,49.0,F,F,North,Yorkshire,Tin,0.01,4.0,0,0
14134,33713550,7.0,66.0,28.0,D,M,South East,S & S East,Tin,0.01,10.0,0,0
14135,33713770,9.0,75.0,19.0,C,,South East,London,Platinum,21107.64,12.0,0,0
14136,33714637,7.0,54.0,40.0,E,,South East,London,Silver,2476.91,11.0,0,0
14137,33717288,5.0,68.0,32.0,D,M,South East,London,Gold,17053.34,6.0,0,0
14138,33721757,12.0,59.0,18.0,C,M,Midlands,Wales & West,Gold,7500.0,3.0,0,0
14139,33725620,9.0,37.0,14.0,B,F,,,Gold,6000.0,1.0,0,0
14140,33726236,13.0,59.0,37.0,E,M,South East,S & S East,Gold,9000.0,2.0,0,0
14141,33727909,5.0,74.0,28.0,D,F,Midlands,Wales & West,Silver,3500.0,8.0,0,0
14142,33728255,7.0,70.0,12.0,B,M,North,N East,Silver,1000.0,5.0,0,0
14143,33728824,9.0,49.0,34.0,D,F,Midlands,Wales & West,Gold,20000.0,4.0,0,0
14144,33730055,14.0,27.0,37.0,E,F,North,Yorkshire,Silver,1200.0,1.0,0,0
14145,33732643,6.0,59.0,27.0,D,F,North,N West,Gold,12000.0,2.0,0,0
14146,33732686,6.0,46.0,28.0,D,F,South East,S & S East,Silver,3000.0,12.0,0,0
14147,33734018,11.0,42.0,20.0,C,F,North,N West,Tin,0.01,4.0,0,0
14148,33734301,8.0,56.0,32.0,D,M,,,Silver,1600.0,5.0,0,0
14149,33735022,14.0,52.0,23.0,C,M,Scottish,N Scot,Silver,1440.0,5.0,1,2
14150,33735766,9.0,71.0,42.0,E,F,Midlands,Wales & West,Gold,6000.0,3.0,0,0
14151,33736088,19.0,37.0,27.0,D,F,South East,London,Tin,0.01,6.0,1,3
14152,33736274,15.0,48.0,44.0,E,F,South East,London,Silver,300.0,9.0,1,1
14153,33736860,9.0,72.0,35.0,D,F,North,N East,Gold,8000.0,5.0,0,0
14154,33737173,13.0,44.0,12.0,B,F,South East,London,Gold,6988.4,1.0,1,1
14155,33737246,9.0,53.0,23.0,C,M,North,Yorkshire,Tin,0.01,5.0,0,0
14156,33738510,8.0,48.0,25.0,C,M,Midlands,Midlands,Silver,4000.0,11.0,0,0
14157,33739168,11.0,54.0,37.0,E,M,Midlands,Wales & West,Gold,6000.0,5.0,0,0
14158,33739249,8.0,33.0,12.0,B,F,South East,London,Tin,0.01,8.0,1,1
14159,33739788,5.0,53.0,51.0,F,F,South West,S West,Silver,1000.0,10.0,0,0
14160,33742827,8.0,60.0,14.0,B,M,North,N West,Silver,50.01,8.0,1,1
14161,33743254,5.0,64.0,30.0,D,F,South East,S & S East,Gold,6000.0,6.0,0,0
14162,33743440,14.0,41.0,35.0,D,F,Midlands,Wales & West,Silver,1000.0,5.0,1,1
14163,33745176,14.0,40.0,34.0,D,F,,,Silver,3000.0,4.0,1,1
14164,33748221,9.0,59.0,33.0,D,F,Midlands,Midlands,Gold,7438.32,11.0,0,0
14165,33750048,9.0,46.0,25.0,C,U,Scottish,Border,Tin,0.01,4.0,0,0
14166,33751400,7.0,39.0,49.0,F,F,South East,S & S East,Gold,9000.0,8.0,0,0
14167,33751540,15.0,62.0,52.0,F,F,Scottish,Border,Silver,4750.0,5.0,1,1
14168,33751770,9.0,65.0,8.0,B,F,Midlands,Midlands,Gold,10000.0,1.0,0,0
14169,33752024,7.0,54.0,6.0,B,F,South West,S West,Silver,4000.0,10.0,1,1
14170,33752679,9.0,66.0,21.0,C,M,South East,London,Gold,6000.0,5.0,0,0
14171,33753543,17.0,65.0,35.0,D,M,South East,S & S East,Gold,6466.9,14.0,0,0
14172,33754140,5.0,51.0,10.0,B,F,South East,London,Silver,5000.0,1.0,1,1
14173,33754752,8.0,46.0,27.0,D,F,South East,London,Gold,6000.02,8.0,0,0
14174,33755082,6.0,49.0,12.0,B,M,Midlands,Midlands,Gold,12053.35,7.0,0,0
14175,33755139,6.0,37.0,9.0,B,F,,,Silver,2400.0,1.0,0,0
14176,33755880,12.0,71.0,42.0,E,M,Scottish,C Scotland,Silver,5000.0,3.0,0,0
14177,33756291,5.0,52.0,35.0,D,F,Midlands,Midlands,Tin,0.01,14.0,0,0
14178,33757050,15.0,29.0,41.0,E,M,South East,London,Tin,0.01,5.0,1,1
14179,33757352,2.0,59.0,35.0,D,F,North,N West,Silver,2531.53,12.0,0,0
14180,33759100,7.0,47.0,34.0,D,F,South East,S & S East,Tin,0.01,8.0,1,1
14181,33759134,7.0,44.0,19.0,C,M,North,Yorkshire,Tin,0.01,7.0,0,0
14182,33759410,11.0,62.0,35.0,D,F,Scottish,Border,Platinum,33071.08,12.0,0,0
14183,33760035,8.0,56.0,27.0,D,F,South East,London,Silver,1500.0,11.0,1,1
14184,33761252,8.0,33.0,38.0,E,F,Midlands,East,Tin,0.01,5.0,0,0
14185,33762747,5.0,61.0,10.0,B,M,North,N West,Silver,3700.0,1.0,0,0
14186,33763115,4.0,48.0,25.0,C,F,South East,S & S East,Tin,0.01,11.0,0,0
14187,33763816,5.0,49.0,19.0,C,F,Midlands,Midlands,Gold,6000.0,1.0,0,0
14188,33764251,9.0,62.0,4.0,A,M,North,N West,Tin,0.01,5.0,0,0
14189,33765711,11.0,67.0,4.0,A,F,South East,London,Gold,6107.64,7.0,1,1
14190,33766238,13.0,34.0,49.0,F,F,Scottish,Border,Tin,0.01,5.0,1,1
14191,33767420,11.0,29.0,52.0,F,U,Midlands,Wales & West,Silver,4000.0,6.0,0,0
14192,33767870,17.0,39.0,32.0,D,,,,Silver,2000.0,4.0,1,2
14193,33768966,11.0,36.0,53.0,F,,South East,S & S East,Tin,0.01,4.0,0,0
14194,33769970,4.0,50.0,34.0,D,F,North,N West,Tin,0.01,5.0,0,0
14195,33770928,9.0,64.0,35.0,D,M,South East,London,Gold,7000.0,5.0,0,0
14196,33771037,4.0,67.0,4.0,A,,South East,London,Gold,16506.7,7.0,0,0
14197,33771185,8.0,56.0,9.0,B,F,South East,London,Tin,0.01,9.0,1,1
14198,33772440,8.0,58.0,49.0,F,U,South East,S & S East,Silver,3000.0,4.0,0,0
14199,33772904,7.0,62.0,17.0,C,F,Scottish,C Scotland,Tin,0.01,5.0,0,0
14200,33773897,6.0,47.0,4.0,A,F,Midlands,East,Tin,0.01,8.0,0,0
14201,33776039,7.0,70.0,7.0,B,,South East,London,Silver,3000.0,8.0,0,0
14202,33776659,12.0,32.0,38.0,E,M,South East,S & S East,Tin,0.01,7.0,1,1
14203,33780141,8.0,49.0,53.0,F,F,North,Yorkshire,Gold,6000.0,2.0,0,0
14204,33780737,10.0,34.0,39.0,E,M,,,Silver,1000.0,1.0,1,1
14205,33781130,10.0,40.0,27.0,D,M,Midlands,Wales & West,Tin,0.01,5.0,0,0
14206,33782942,7.0,47.0,9.0,B,,South East,London,Silver,1000.0,1.0,0,0
14207,33784503,12.0,56.0,53.0,F,F,North,Yorkshire,Platinum,20260.39,3.0,0,0
14208,33785585,5.0,71.0,16.0,C,F,Midlands,Wales & West,Silver,3500.0,18.0,0,0
14209,33786883,9.0,46.0,35.0,D,F,North,Yorkshire,Tin,0.01,7.0,1,1
14210,33787006,8.0,42.0,38.0,E,F,North,N West,Silver,420.0,13.0,1,1
14211,33787235,8.0,53.0,37.0,E,F,Midlands,Midlands,Platinum,22000.0,12.0,0,0
14212,33788355,6.0,52.0,52.0,F,F,North,N West,Silver,4000.0,7.0,0,0
14213,33789661,4.0,54.0,27.0,D,U,South East,S & S East,Tin,0.01,5.0,0,0
14214,33790040,6.0,38.0,8.0,B,F,South East,London,Tin,0.01,4.0,0,0
14215,33790341,8.0,71.0,14.0,B,F,South East,London,Silver,5000.0,0.0,0,0
14216,33791160,6.0,33.0,10.0,B,M,Midlands,Wales & West,Tin,0.01,4.0,0,0
14217,33791933,11.0,58.0,32.0,D,F,North,Yorkshire,Gold,6000.0,2.0,0,0
14218,33795076,7.0,55.0,14.0,B,F,South East,London,Tin,0.01,11.0,0,0
14219,33797494,8.0,36.0,38.0,E,F,Scottish,C Scotland,Tin,0.01,7.0,1,1
14220,33798822,4.0,75.0,27.0,D,M,North,N West,Gold,15000.0,5.0,0,0
14221,33801556,10.0,52.0,12.0,B,F,North,N East,Gold,8000.01,8.0,1,2
14222,33801610,3.0,58.0,28.0,D,F,North,Yorkshire,Tin,0.01,7.0,0,0
14223,33802676,5.0,57.0,32.0,D,F,Midlands,Midlands,Platinum,20391.15,3.0,0,0
14224,33803087,14.0,56.0,12.0,B,,North,N East,Gold,6000.0,6.0,1,2
14225,33803648,5.0,52.0,8.0,B,F,North,N West,Tin,0.01,5.0,0,0
14226,33804202,8.0,77.0,5.0,B,M,South East,London,Platinum,31082.71,5.0,0,0
14227,33805918,8.0,33.0,27.0,,F,South East,London,Tin,0.01,5.0,1,1
14228,33807341,8.0,61.0,37.0,E,M,North,N West,Silver,3000.0,5.0,0,0
14229,33809581,11.0,51.0,30.0,D,M,South West,S West,Silver,5000.0,1.0,0,0
14230,33809891,8.0,33.0,10.0,B,F,Scottish,C Scotland,Tin,0.01,5.0,1,1
14231,33811411,6.0,70.0,2.0,A,F,South East,London,Gold,18000.0,3.0,0,0
14232,33811926,8.0,57.0,16.0,C,M,South East,London,Tin,0.01,9.0,0,0
14233,33812779,9.0,47.0,3.0,A,F,South East,London,Silver,954.63,9.0,0,0
14234,33814950,12.0,40.0,48.0,F,F,South East,S & S East,Silver,4842.13,9.0,1,1
14235,33819536,6.0,60.0,1.0,A,F,Scottish,C Scotland,Tin,0.01,4.0,1,1
14236,33820712,9.0,62.0,9.0,B,F,South East,London,Gold,6000.0,2.0,0,0
14237,33821433,12.0,54.0,53.0,F,F,North,N West,Tin,0.01,4.0,1,1
14238,33821999,8.0,46.0,21.0,C,F,South East,London,Silver,2500.0,6.0,0,0
14239,33822022,12.0,52.0,38.0,E,F,South East,London,Silver,2500.0,6.0,0,0
14240,33824297,8.0,33.0,8.0,B,M,Midlands,Midlands,Tin,0.01,6.0,1,1
14241,33824505,7.0,60.0,37.0,E,F,Midlands,Wales & West,Gold,9200.0,8.0,1,1
14242,33825609,3.0,40.0,28.0,D,F,South East,London,Gold,6000.0,1.0,0,0
14243,33826060,17.0,39.0,18.0,C,F,South East,London,Tin,0.01,8.0,1,2
14244,33826133,8.0,46.0,25.0,C,F,North,Yorkshire,Silver,1050.01,11.0,0,0
14245,33826850,4.0,58.0,19.0,C,F,South East,S & S East,Silver,600.01,4.0,0,0
14246,33826907,10.0,64.0,13.0,B,M,North,N West,Silver,2067.0,6.0,0,0
14247,33827962,8.0,46.0,28.0,D,F,North,Yorkshire,Silver,50.01,9.0,0,0
14248,33828268,8.0,74.0,53.0,F,,Midlands,Wales & West,Silver,1500.0,13.0,0,0
14249,33828730,8.0,39.0,12.0,B,F,South East,London,Tin,0.01,4.0,1,1
14250,33829353,11.0,69.0,25.0,C,F,North,N West,Silver,1000.0,2.0,1,1
14251,33829574,6.0,67.0,12.0,B,M,North,N West,Gold,14300.0,8.0,0,0
14252,33829868,15.0,35.0,26.0,C,F,South East,London,Tin,0.01,4.0,1,1
14253,33830238,10.0,35.0,26.0,C,M,South East,London,Tin,0.01,8.0,0,0
14254,33831919,6.0,44.0,34.0,D,M,Midlands,Midlands,Tin,0.01,10.0,0,0
14255,33832710,5.0,55.0,12.0,B,,North,N West,Silver,3500.0,1.0,0,0
14256,33833210,7.0,61.0,35.0,D,F,South East,S & S East,Silver,2021.07,8.0,0,0
14257,33835833,10.0,41.0,12.0,B,M,North,N West,Tin,0.01,5.0,0,0
14258,33839278,8.0,66.0,15.0,B,F,Scottish,Border,Silver,2500.0,8.0,0,0
14259,33841060,1.0,75.0,52.0,F,F,Midlands,Midlands,Gold,6000.0,2.0,0,0
14260,33841582,8.0,65.0,1.0,A,M,South East,London,Silver,2000.0,1.0,0,0
14261,33845251,15.0,55.0,12.0,B,F,South East,London,Gold,9500.01,5.0,0,0
14262,33848773,8.0,31.0,38.0,E,F,North,Yorkshire,Tin,0.01,5.0,0,0
14263,33849230,6.0,61.0,32.0,D,F,North,Yorkshire,Gold,6000.0,2.0,0,0
14264,33850409,5.0,75.0,52.0,F,F,South East,London,Gold,10000.0,4.0,0,0
14265,33850514,12.0,48.0,24.0,C,M,South West,S West,Tin,0.01,8.0,0,0
14266,33851251,11.0,41.0,34.0,D,F,Midlands,East,Gold,5400.0,1.0,0,0
14267,33851707,11.0,50.0,23.0,C,,North,Yorkshire,Tin,0.01,4.0,0,0
14268,33853270,5.0,32.0,2.0,A,F,North,N East,Tin,0.01,4.0,0,0
14269,33853807,5.0,37.0,29.0,D,M,South East,London,Silver,200.0,12.0,0,0
14270,33854536,6.0,69.0,14.0,B,M,South East,London,Gold,6000.0,1.0,0,0
14271,33856598,4.0,62.0,9.0,B,F,South East,London,Gold,12160.99,5.0,0,0
14272,33862199,9.0,62.0,35.0,D,,Midlands,Midlands,Silver,50.0,9.0,0,0
14273,33864779,14.0,38.0,19.0,C,,Midlands,Wales & West,Tin,0.01,8.0,1,2
14274,33865279,13.0,59.0,14.0,B,U,South East,S & S East,Silver,3000.0,9.0,0,0
14275,33865953,5.0,34.0,21.0,C,M,South East,London,Tin,0.01,8.0,1,1
14276,33867387,6.0,63.0,23.0,C,F,South West,S West,Gold,6000.0,1.0,0,0
14277,33868588,10.0,54.0,2.0,A,F,North,N West,Silver,600.01,9.0,1,2
14278,33869126,13.0,55.0,27.0,D,F,South East,London,Gold,6053.35,7.0,1,1
14279,33870760,10.0,36.0,9.0,B,U,South East,London,Silver,1800.0,8.0,0,0
14280,33871007,4.0,69.0,7.0,B,M,South East,London,Gold,6255.7,4.0,0,0
14281,33872542,5.0,61.0,34.0,D,M,South East,S & S East,Tin,0.01,5.0,0,0
14282,33872780,5.0,34.0,27.0,D,M,South East,London,Silver,420.0,1.0,0,0
14283,33874723,11.0,64.0,8.0,B,F,Midlands,Wales & West,Gold,6053.34,4.0,1,1
14284,33874812,11.0,46.0,17.0,C,F,Midlands,Midlands,Tin,0.01,4.0,0,0
14285,33876319,10.0,73.0,31.0,D,M,South East,London,Silver,2500.0,5.0,0,0
14286,33878060,6.0,69.0,9.0,B,U,South East,S & S East,Gold,6000.0,7.0,0,0
14287,33879997,12.0,56.0,8.0,B,F,North,Yorkshire,Gold,6600.01,4.0,1,1
14288,33880561,9.0,54.0,8.0,B,U,South East,London,Silver,2700.0,5.0,0,0
14289,33880910,8.0,60.0,52.0,F,M,Midlands,Midlands,Tin,0.01,7.0,0,0
14290,33882769,13.0,42.0,44.0,E,M,Midlands,Midlands,Tin,0.01,18.0,1,1
14291,33883579,6.0,48.0,38.0,E,F,North,Yorkshire,Silver,300.0,11.0,0,0
14292,33883765,9.0,62.0,32.0,D,F,Midlands,Midlands,Silver,4884.25,8.0,0,0
14293,33887590,9.0,63.0,37.0,E,F,South East,S & S East,Silver,1000.0,5.0,1,1
14294,33887981,12.0,44.0,38.0,E,F,North,N West,Tin,0.01,7.0,1,1
14295,33889283,6.0,54.0,42.0,E,M,South East,S & S East,Tin,0.01,4.0,0,0
14296,33889453,2.0,58.0,14.0,B,F,North,N West,Gold,12000.01,8.0,0,0
14297,33889593,8.0,75.0,11.0,B,F,Midlands,East,Silver,500.0,10.0,1,1
14298,33889801,8.0,54.0,1.0,A,M,South East,London,Gold,6053.34,4.0,0,0
14299,33892160,12.0,54.0,51.0,F,M,Midlands,East,Silver,3000.0,4.0,0,0
14300,33892799,11.0,52.0,9.0,B,F,South East,S & S East,Tin,0.01,5.0,0,0
14301,33897251,8.0,48.0,25.0,C,F,South East,S & S East,Silver,3920.0,1.0,0,0
14302,33897936,6.0,54.0,19.0,C,M,South West,S West,Tin,0.01,8.0,0,0
14303,33897960,8.0,37.0,31.0,D,U,South East,London,Tin,0.01,5.0,0,0
14304,33899661,14.0,74.0,51.0,F,F,Midlands,Wales & West,Gold,10000.0,4.0,0,0
14305,33900082,10.0,76.0,6.0,B,U,South East,S & S East,Silver,2500.0,2.0,0,0
14306,33902255,6.0,54.0,33.0,D,F,Midlands,Midlands,Silver,600.0,8.0,0,0
14307,33903324,13.0,57.0,19.0,C,F,South East,S & S East,Silver,3000.0,8.0,1,1
14308,33906811,8.0,62.0,12.0,B,F,South East,London,Silver,2000.0,8.0,0,0
14309,33907036,9.0,40.0,52.0,F,F,Scottish,Border,Tin,0.01,5.0,1,1
14310,33907699,6.0,44.0,44.0,E,U,South East,S & S East,Silver,420.0,9.0,0,0
14311,33908873,9.0,47.0,32.0,D,F,North,N West,Tin,0.01,5.0,1,1
14312,33910096,12.0,79.0,13.0,B,,Scottish,N Scot,Gold,10000.0,5.0,1,1
14313,33911645,9.0,58.0,25.0,C,F,North,N West,Gold,12106.69,7.0,0,0
14314,33911882,7.0,71.0,7.0,B,M,South East,London,Silver,50.01,8.0,0,0
14315,33912617,13.0,46.0,32.0,D,M,Midlands,East,Tin,0.01,7.0,1,2
14316,33913630,10.0,62.0,12.0,B,F,North,N West,Silver,3000.01,8.0,0,0
14317,33913982,5.0,61.0,38.0,E,U,Midlands,East,Silver,1500.0,4.0,0,0
14318,33916019,1.0,52.0,5.0,B,M,Midlands,Wales & West,Silver,3000.0,5.0,0,0
14319,33917147,7.0,46.0,33.0,D,M,Midlands,Wales & West,Silver,300.0,0.0,0,0
14320,33918224,7.0,26.0,19.0,C,U,South East,S & S East,Silver,1200.0,1.0,0,0
14321,33918585,12.0,54.0,28.0,D,F,North,N West,Silver,1540.0,9.0,1,1
14322,33919603,11.0,59.0,10.0,B,F,Scottish,C Scotland,Gold,6107.64,6.0,0,0
14323,33920822,10.0,45.0,44.0,E,M,North,N West,Platinum,20826.25,3.0,0,0
14324,33921365,6.0,40.0,54.0,F,F,South East,S & S East,Silver,660.0,9.0,1,1
14325,33922299,9.0,56.0,27.0,D,M,South East,London,Tin,0.01,6.0,0,0
14326,33922795,10.0,51.0,28.0,D,F,South East,London,Silver,1000.0,5.0,0,0
14327,33926537,13.0,34.0,25.0,C,F,Scottish,C Scotland,Tin,0.01,8.0,1,1
14328,33926707,9.0,73.0,9.0,B,F,South East,London,Platinum,41000.0,1.0,0,0
14329,33926960,8.0,50.0,1.0,A,F,South East,London,Gold,6000.0,1.0,0,0
14330,33928513,6.0,73.0,33.0,D,F,Midlands,East,Gold,9053.35,13.0,1,1
14331,33929900,6.0,57.0,14.0,B,M,South East,London,Gold,6000.0,1.0,0,0
14332,33930569,5.0,61.0,37.0,E,F,North,Yorkshire,Gold,6053.35,21.0,0,0
14333,33933932,10.0,58.0,8.0,B,F,North,Yorkshire,Tin,0.01,10.0,1,1
14334,33934394,9.0,51.0,9.0,B,M,South East,London,Gold,6000.0,2.0,0,0
14335,33935323,8.0,46.0,35.0,D,M,South East,London,Tin,0.01,8.0,0,0
14336,33937270,9.0,60.0,14.0,B,U,South East,S & S East,Gold,11000.0,1.0,0,0
14337,33938500,3.0,50.0,20.0,C,U,South East,London,Silver,480.0,10.0,0,0
14338,33938632,6.0,48.0,44.0,E,U,North,N West,Gold,6315.0,5.0,0,0
14339,33938713,15.0,60.0,21.0,C,F,South East,London,Platinum,20194.13,12.0,0,0
14340,33939817,8.0,69.0,8.0,B,M,South East,London,Gold,6000.0,3.0,0,0
14341,33941250,9.0,63.0,6.0,B,M,South West,S West,Silver,3000.0,8.0,0,0
14342,33941773,6.0,45.0,27.0,,F,Midlands,Wales & West,Silver,3052.66,5.0,0,0
14343,33942958,9.0,49.0,27.0,D,M,Midlands,Wales & West,Gold,6105.32,24.0,0,0
14344,33949197,5.0,35.0,50.0,F,F,South East,S & S East,Silver,1000.0,4.0,1,1
14345,33949561,9.0,38.0,29.0,D,F,Scottish,N Scot,Tin,0.01,7.0,0,0
14346,33950624,8.0,58.0,18.0,C,F,South West,S West,Silver,3000.0,8.0,1,1
14347,33951310,7.0,54.0,17.0,C,,South East,London,Tin,0.01,8.0,0,0
14348,33951949,6.0,35.0,33.0,D,M,Midlands,East,Silver,1000.0,5.0,0,0
14349,33953771,10.0,54.0,35.0,D,M,North,N West,Tin,0.01,5.0,0,0
14350,33954972,11.0,55.0,10.0,B,F,South East,London,Gold,18158.67,7.0,0,0
14351,33955626,11.0,55.0,40.0,E,F,South East,London,Tin,0.01,5.0,0,0
14352,33956010,8.0,36.0,47.0,F,F,Midlands,Wales & West,Tin,0.01,5.0,1,1
14353,33956517,4.0,79.0,8.0,B,F,North,N West,Gold,6000.0,2.0,0,0
14354,33956894,9.0,44.0,12.0,B,F,South East,London,Gold,6000.0,1.0,1,1
14355,33959303,5.0,52.0,14.0,B,F,South East,S & S East,Platinum,20754.14,3.0,0,0
14356,33961588,8.0,37.0,27.0,,F,Midlands,Ulster,Tin,0.01,5.0,1,1
14357,33961766,12.0,50.0,25.0,C,F,Scottish,C Scotland,Tin,0.01,5.0,0,0
14358,33963653,7.0,59.0,4.0,A,,South East,London,Gold,6107.64,5.0,0,0
14359,33963793,11.0,62.0,2.0,A,F,North,N West,Tin,0.01,8.0,0,0
14360,33964722,6.0,67.0,27.0,,U,Midlands,Ulster,Gold,6000.0,6.0,0,0
14361,33964862,11.0,36.0,38.0,E,F,Scottish,C Scotland,Tin,0.01,8.0,0,0
14362,33965117,14.0,51.0,51.0,F,F,North,Yorkshire,Gold,9000.0,7.0,1,1
14363,33967616,12.0,54.0,28.0,D,M,South East,London,Tin,0.01,5.0,0,0
14364,33967950,8.0,54.0,37.0,E,F,North,Yorkshire,Silver,50.0,7.0,1,1
14365,33968965,8.0,70.0,30.0,D,F,North,Yorkshire,Silver,5000.0,11.0,0,0
14366,33969600,8.0,51.0,9.0,B,U,Midlands,Midlands,Gold,12106.7,7.0,0,0
14367,33969856,8.0,35.0,28.0,D,F,South East,S & S East,Tin,0.01,5.0,1,1
14368,33972180,14.0,34.0,38.0,E,F,Midlands,East,Tin,0.01,6.0,1,1
